"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_COMMODITIES";"INDICE";"TIPO";"TIPO_MOEDA";"NO_COMMODITIES";"NO_TIPO_CLASSIFICACAO";"NO_CLASSIFICACAO_MIN"
"PRECO";"2002";"6";"COMMODITIES_CO_GRUPO_1";"76,34571275026174";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"6";"COMMODITIES_TOTAL_1";"44,04248891309233";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"6";"COMMODITIES_CO_GRUPO_4";"82,42169550510032";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"6";"COMMODITIES_CO_GRUPO_2";"96,36972580699096";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"6";"COMMODITIES_CO_GRUPO_3";"63,09808943525036";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"6";"COMMODITIES_CO_GRUPO_1";"89,82612654992417";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"6";"COMMODITIES_TOTAL_1";"81,41073651822953";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_4";"40,78635744010708";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_2";"81,04429523694834";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_3";"49,93681641936509";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_1";"68,34785189463608";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"5";"COMMODITIES_TOTAL_1";"56,73902031372526";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_4";"98,40543266931535";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_2";"67,32103563528831";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_3";"58,83337296056065";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_1";"55,04625427094297";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"5";"COMMODITIES_TOTAL_1";"66,75105813001035";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_4";"41,19537761050393";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_2";"84,34212577612938";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_3";"50,63299998021044";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_1";"68,10048317569091";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"5";"COMMODITIES_TOTAL_1";"61,66005240575431";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_4";"70,07633202968616";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_2";"64,06582303078750";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_3";"57,28743155163094";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_1";"50,33107933291341";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"5";"COMMODITIES_TOTAL_1";"55,45460532004937";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_4";"38,94250406698747";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_2";"58,21257488562971";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_3";"45,57799632883906";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"5";"COMMODITIES_CO_GRUPO_1";"73,30336774954195";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"5";"COMMODITIES_TOTAL_1";"44,92567063767418";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_4";"123,81775334067808";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_2";"101,15986785208683";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_3";"70,44868006886631";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"5";"COMMODITIES_CO_GRUPO_1";"92,02866483067123";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"5";"COMMODITIES_TOTAL_1";"104,85835752769108";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_4";"38,47659023126322";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_2";"76,45048083502604";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_3";"49,82091399363632";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_1";"68,77210765538671";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"4";"COMMODITIES_TOTAL_1";"55,56337411942906";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_4";"90,38718818588573";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_2";"64,00037216781809";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_3";"62,39192822979285";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_1";"61,45411510430014";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"4";"COMMODITIES_TOTAL_1";"68,18346200691362";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_4";"38,32840847126802";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_2";"78,81469850586591";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_3";"50,72607875174001";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_1";"68,73304484341503";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"4";"COMMODITIES_TOTAL_1";"60,79674423978604";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_4";"51,31592604195661";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_2";"61,03537263210771";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_3";"65,13384141652919";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_1";"54,93418041919767";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"4";"COMMODITIES_TOTAL_1";"56,77167018780377";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_4";"35,78868628554281";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_2";"59,17353533153358";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_3";"45,15613489421278";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"4";"COMMODITIES_CO_GRUPO_1";"72,97499076441328";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"4";"COMMODITIES_TOTAL_1";"42,63470128621149";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_4";"127,28828185351477";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_2";"94,73701945041266";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_3";"63,23063012695401";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"4";"COMMODITIES_CO_GRUPO_1";"113,11621424782933";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"4";"COMMODITIES_TOTAL_1";"108,84974251087583";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_4";"31,11796379612530";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_2";"75,18805532225939";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_3";"49,76399496714243";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_1";"69,95943430259217";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"3";"COMMODITIES_TOTAL_1";"52,79136766830727";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_4";"92,18423193487644";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_2";"56,02163481209607";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_3";"53,94546650429234";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_1";"51,10042882300014";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"3";"COMMODITIES_TOTAL_1";"60,66106613432412";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_4";"30,03768735052981";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_2";"76,84682480190983";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_3";"51,11706959199075";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_1";"69,98133124699019";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"3";"COMMODITIES_TOTAL_1";"59,56521643284473";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_4";"77,47808131179039";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_2";"53,17070308613344";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_3";"56,51305652382590";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_1";"42,25260941471116";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"3";"COMMODITIES_TOTAL_1";"49,55776014132016";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_4";"30,80998251361300";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_2";"62,34360324402682";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_3";"43,88940632942004";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"3";"COMMODITIES_CO_GRUPO_1";"75,07638129844202";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"3";"COMMODITIES_TOTAL_1";"39,53771658039135";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_4";"105,80544544334597";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_2";"84,44837559229809";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_3";"54,18703966652814";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"3";"COMMODITIES_CO_GRUPO_1";"120,79764740410373";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"3";"COMMODITIES_TOTAL_1";"96,98145343656299";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_4";"33,49656763585999";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_2";"75,14969253974265";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_3";"49,60717067094392";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_1";"70,89916538488522";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"2";"COMMODITIES_TOTAL_1";"54,45411619966974";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_4";"55,51441921205517";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_2";"51,59727872177079";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_3";"49,12066399970918";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_1";"47,43011673393140";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"2";"COMMODITIES_TOTAL_1";"50,09654182280786";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_4";"36,69859634900444";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_2";"77,09867069820294";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_3";"50,65521972055706";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_1";"70,85112417282367";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"2";"COMMODITIES_TOTAL_1";"61,43897742232986";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_4";"10,54843117225809";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_2";"49,41782665132305";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_3";"49,44818391491656";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_1";"38,73434007924206";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"2";"COMMODITIES_TOTAL_1";"38,77003783700138";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_4";"29,29413729626472";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_2";"61,29487195165763";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_3";"44,57153152009739";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"2";"COMMODITIES_CO_GRUPO_1";"76,89473950378088";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"2";"COMMODITIES_TOTAL_1";"38,81745251719112";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_4";"99,16357661292425";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_2";"72,90762128145080";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_3";"55,79366270946845";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"2";"COMMODITIES_CO_GRUPO_1";"114,33736623227850";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"2";"COMMODITIES_TOTAL_1";"92,46773589632386";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_4";"33,21935089573037";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_2";"76,65578180860383";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_3";"49,52149822043911";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_1";"70,85505894694791";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"1";"COMMODITIES_TOTAL_1";"54,51133642587502";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_4";"55,23560305653151";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_2";"49,47080250585279";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_3";"56,47322975371139";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_1";"48,78652323771599";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"1";"COMMODITIES_TOTAL_1";"52,02199246926899";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_4";"34,99519395008284";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_2";"78,63033495278917";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_3";"50,31810813726012";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_1";"70,50860077230217";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"1";"COMMODITIES_TOTAL_1";"61,21676600861773";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_4";"29,28757071521153";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_2";"46,80365208932128";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_3";"56,37187570161836";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_1";"42,46009513860928";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"1";"COMMODITIES_TOTAL_1";"43,97596013586319";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_4";"29,94757729695943";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_2";"61,34523811284716";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_3";"46,85297371825742";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2002";"1";"COMMODITIES_CO_GRUPO_1";"78,40553805083695";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2002";"1";"COMMODITIES_TOTAL_1";"39,90302796871058";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_4";"87,99145312239864";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_2";"79,48454293380753";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_3";"61,38425247443706";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2002";"1";"COMMODITIES_CO_GRUPO_1";"97,18022458133638";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2002";"1";"COMMODITIES_TOTAL_1";"84,68771876460416";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2001";"12";"COMMODITIES_CO_GRUPO_4";"34,81848477382221";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2001";"12";"COMMODITIES_CO_GRUPO_2";"75,45465318100754";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2001";"12";"COMMODITIES_CO_GRUPO_3";"48,95999976283345";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2001";"12";"COMMODITIES_CO_GRUPO_1";"71,96079385209487";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2001";"12";"COMMODITIES_TOTAL_1";"55,06557098423627";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2001";"12";"COMMODITIES_CO_GRUPO_4";"67,11526356176509";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
